id,description
194,"Triển lãm hàng không Dubai quy tụ những mẫu máy bay chiến đấu hiện đại nhất của Nga, Mỹ và châu Âu."
195,Hai chú chó dũng cảm đã bảo vệ cả đàn cừu khỏi hỏa hoạn và thú dữ khi chủ nhân sơ tán trong trận cháy rừng ở Canada.
196,"Hơn 10 giờ sau trận mưa lớn, nhiều nơi ở TP HCM vẫn ngập một mét, đỉa từ kênh rạch theo nước bơi vào hẻm."
197,"Từ cậu bé rụt rè, ít nói, Quyền tự tin đăng ký tham gia Đường lên đỉnh Olympia, nhờ những kiến thức, kỹ năng học được ở trường."
198,"Trong không gian, các hạt giống tiếp xúc với nhiều tia cực tím và bức xạ vũ trụ có thể khiến khả năng nảy mầm của chúng giảm xuống."
199,"Nghe tin trung vệ Bùi Tiến Dũng đang dự cuộc gặp mặt với lãnh đạo tỉnh Hà Tĩnh, hơn 100 người hâm mộ đã đến xếp hàng dài ở trụ"
200,Bộ Tư pháp cho rằng nếu cảnh sát xử phạt chủ xe thế chấp giấy tờ ở ngân hàng sẽ tác động xấu đến hoạt động kinh tế.
201,"Với mỗi hình được cho, bạn hãy sử dụng chỉ một nét vẽ (không nhấc bút, không đè lên nét cũ) để vẽ lại một cách chính xác."
202,"Triều Tiên chỉ trích tổng thống Hàn Quốc vì ""cầu xin"" tăng cường áp lực và trừng phạt lên Bình Nhưỡng khi tới thăm Trung Quốc."
203,"Nằm kẹp giữa hai nhà thổ ở trung tâm Amsterdam là một ngôi trường mẫu giáo với 60 học sinh, bé nhỏ nhất mới ba tháng tuổi."
204,"Để bước qua cổng, bạn phải thắng người gác cổng trong một trò chơi bạn được nhường đi trước."
205,"Va chạm với xe Kia 5 chỗ, ôtô khách chở người đi đám tang lật nghiêng, nhiều người bị thương bò theo cửa thoát hiểm ra ngoài."
206,"Sang yêu cầu cán bộ ngân hàng đưa một tỷ đồng nếu không sẽ bán, phát tán thông tin khách hàng và sản phẩm của nhà băng này."
207,Báo VnExpress phối hợp với Bộ Giáo dục và Đào tạo công bố điểm thi THPT quốc gia 2017.
208,"Hơn 60 trường huyện miền núi Nghệ An được hưởng phụ cấp tiền tàu xe, song ba năm qua chưa nhận đồng nào."
209,Người vợ đầu của Tổng thống Robert Mugabe vẫn được dân chúng Zimbabwe yêu mến và xem là quốc mẫu dù đã qua đời 25 năm.
210,"Một con cá ngừ vây xanh vừa được mua lại với giá hơn 300.000 USD tại chợ cá nổi tiếng Tsukiji, Tokyo."
211,Chính quyền Ninh Ba cho biết bể tự hoại có thể là nguyên nhân gây nổ lớn ở khu đất hoang khiến 19 người bị thương.
212,"Tổng đài điện thoại bảo vệ trẻ em 111 được hình thành nhằm ngăn chặn, xử lý kịp thời các hành vi bạo hành, xâm hại trẻ em."
213,Những từ vựng dưới đây sẽ giúp bạn tự tin hơn khi làm bài Toeic Reading and Listening.
214,Cuộc thi nhan sắc thường niên vừa được tổ chức tại nhà tù lớn nhất Brazil với ngôi vị hoa khôi thuộc về một nữ tội phạm trộm cắp.
215,Con cá sấu phàm ăn toan tranh mồi lĩnh ngay cú quật vào mình từ sư tử đực đang xé xác linh dương trong công viên Nam Phi.
216,"Tối 31/12, show nhạc nước 3 triệu USD chính thức hoạt động trên sông Rạch Đĩa, huyện Nhà Bè, TP HCM khiến nhiều người thích thú."
217,Các nhà khoa học Trung Quốc chuyển đổi thành công lá rụng mùa thu thành vật liệu carbon xốp dùng để chế tạo thiết bị điện tử.
218,"Sau cú đối đầu trực diện giữa xe buýt và xe tải, hai người tử vong, nhiều người la hét kêu cứu."
219,"Đề Toán tuyển sinh lớp 10 năm học 2018-2019 sẽ có nhiều câu hỏi liên quan môn Lý, Hóa, đòi hỏi học sinh phải suy luận để giải quyết tình"
220,"Ôtô chở khách từ Cần Thơ đi TP HCM đã đâm vào cột điện, lật ngang khiến hai người chết tại chỗ, 14 người bị thương."
221,Cá mập luôn được coi là một trong những sinh vật biển nguy hiểm nhất thế giới bởi tốc độ săn mồi và hàm răng sắc nhọn.
222,"Tổng thống Donald Trump dừng chân tại Việt Nam từ ngày 10 đến 12/11, dự tuần lễ cấp cao APEC và thăm cấp nhà nước Việt Nam."
223,"Áp thấp nhiệt đới sẽ vào biển Đông vào sáng mai và mạnh thêm một cấp. Miền Trung giảm mưa từ đêm nay, lũ xuống dần."
224,"Hầu hết cán bộ, giảng viên các trường đại học của TP HCM đã ổn định nơi ở tại các tỉnh, sẵn sàng coi thi THPT quốc gia 22-24/6."
225,Trần Phương Uyên là học sinh xuất sắc kỳ thi tú tài Anh A Levels khi đạt điểm tuyệt đối ở tất cả các môn thi.
226,Muỗi có thể hút lượng máu lớn gấp ba lần khối lượng cơ thể mà hoàn toàn không bị phát hiện.
227,Tổ chức Apollo Việt Nam được lựa chọn vào vòng chung kết giải thưởng EducationInvestor Awards 2017 hạng mục Content and Education provision.
228,Hơn 100 xe máy không ai đến nhận nằm hơn hai năm ở bãi xe sân bay Tân Sơn Nhất gây nhiều thiệt hại cho đơn vị kinh doanh.
229,Đường sắt Bắc Nam vẫn bị chia cắt đoạn qua đèo Cả (Khánh Hòa) do đất đá xói lở. Quốc lộ 1 nhiều đoạn bị ngập sâu gần một mét.
230,Nước dâng cao sau những cơn mưa lớn đã cuốn trôi mố cầu treo khiến tuyến giao thông huyết mạch ở huyện Krông Bông đứt kết nối.
231,"Chiều ngày 9/12, VnExpress xuất bản nội dung đề cập việc khởi tố ông Phùng Đình Thực và Đỗ Văn Hậu, nguyên tổng giám đốc Tập đoàn dầu khí Việt"
232,"Dọc đường từ sân bay về trung tâm Hà Nội, người hâm mộ đứng kín hai bên đường vẫy cờ hoa và hô vang ""Việt Nam""."
233,"Tòa nhà lắp ráp tàu vũ trụ của NASA, nơi cho ra đời nhiều tên lửa và tàu con thoi nổi tiếng, là địa điểm hạn chế tham quan."
234,"Dự thảo Luật giáo dục mới công bố đề xuất nhiều quy định mới về tiền lương cho giáo viên, miễn học phí cấp THCS."
235,"Mỹ cho rằng bất ổn tại Iran dẫn đến xung đột toàn diện như Syria, Nga tin hòa bình thế giới không bị ảnh hưởng bởi biểu tình ở Iran."
236,"Một chuỗi phòng gym ở New York, Mỹ mở các khóa tập thể hình khỏa thân cho những người muốn có trải nghiệm mới trong năm 2018."
237,"Người đàn ông ở TP HCM vừa làm, vừa học để nhận được tám bằng đại học với tâm niệm ""nghèo về vật chất nhưng không nghèo tri thức""."
238,"Mức lương cao nhất thuộc về bác sĩ gây mê, gần 270.000 USD (tương đương 6,1 tỷ đồng) mỗi năm."
239,Thượng viện Mỹ hoãn bỏ phiếu thông qua biện pháp cho phép chính phủ tái hoạt động do không đạt được thỏa thuận trong phiên họp cuối ngày 21/1.
240,Việt Nam đang theo dõi sát việc Indonesia xét xử 5 thuyền trưởng tàu cá Kiên Giang với cáo buộc đánh bắt trái phép.
241,"Với mảnh dao lam, thanh sắt, bánh xe bật lửa gas, chiếc đinh... những tên tội phạm đã âm thầm đục tường phục vụ kế hoạch đào tẩu."
242,"Dennis Rodman cho rằng Tổng thống Mỹ và ông Kim Jong-un đều ""thích kiểm soát"" và đe dọa hạt nhân giữa hai lãnh đạo nhằm mục đích ""giải trí""."
243,"Tây An cổ kính và hiện đại, với những con người nồng nhiệt đã khiến nữ sinh 25 tuổi người Việt coi đây là quê hương thứ hai."
244,"Ngư dân chạy ghe ra vớt cá basa trong thùng container văng xuống sông, sau va chạm của hai tàu hàng, gây náo loạn khu vực."
245,"Trường sẽ tuyển sinh 550 học viên cho chương trình đào tạo thạc sĩ, nhận hồ sơ đến hết ngày 31/3."
246,"Áo cờ đỏ sao vàng, cô trò trường Tiểu học Nguyễn Văn Trỗi xếp hình trái tim gửi thông điệp cổ vũ đội tuyển U23 Việt Nam."
247,Hầm Thủ Thiêm thường xuyên tắc vào giờ cao điểm khiến cơ quan quản lý hầm đang tăng cường hoạt động của quạt hút để đẩy khí thải...
248,"Trưa 16/11, Khánh Hòa, Phú Yên, Bình Định, Quảng Ngãi đã nhận 17 tấn hàng cứu trợ trị giá gần 175.000 USD tại sân bay Cam Ranh."
249,"Khi ai đó giận dữ, người ta thường nói ""keep ... on"". Từ ""shoe"", ""shirt"" hay ""coat"" phù hợp để điền vào chỗ trống?"
250,"Chủ cơ sở và bảo mẫu ở quận 12 (TP HCM) thường xuyên đánh, đạp, đập can nhựa vào đầu... các bé 2-4 tuổi, con của các công nhân."
251,Lãnh đạo Chính phủ gửi lời chúc mừng nồng nhiệt tới toàn thể Đội tuyển bóng đá U23 Việt Nam và huấn luyện viên Park Hang Seo.
252,"Nghi ngờ nam bảo vệ bệnh viện tác động để bác sĩ không điều trị cho con mình, Thái rút dao đâm bốn nhát."
253,"Dù trời mưa, kho chứa hàng trăm tấn bột, bã mì ở Bình Định vẫn bốc cháy nghi ngút, gây thiệt hại nhiều tỷ đồng."
254,"Đêm qua, bão đã suy yếu thành vùng áp thấp, kết hợp với không khí lạnh tiếp tục gây mưa ở phía Bắc."
255,"Màn pháo hoa kéo dài chừng 10 phút, được bắn từ sà lan trên sông Hàn, đã trở thành ""bữa tiệc"" sớm đón năm mới ở TP biển miền Trung."
256,"Ngoài trời lạnh có lúc xuống còn 10 độ C, nhưng nhiều người đàn ông Hà Nội vẫn vô tư bơi lội trên sông Hồng."
257,"Sau ba năm xây dựng, chùa Việt Nam Quốc Tự vừa khánh thành chánh điện, riêng bảo tháp 13 tầng - nơi thờ xá lợi trái tim hòa thượng Thích"
258,"Một người đàn ông Mỹ trộm trót lọt cây ATM ở khách sạn tại bang Montana, Mỹ."
259,"Phân tích ADN hé lộ những mẫu vật xương, lông gắn liền với truyền thuyết người tuyết có nguồn gốc từ các loài gấu nâu và gấu đen."
260,Vận chuyển 40 khối gỗ từ Đăk Lăk về Phú Quốc xây nhà nhưng Đoàn Thanh Hải không xuất trình được hóa đơn mua bán.
261,"Kiến cắt lá mang hoa và lá về tổ làm nguyên liệu trồng nấm, mỗi con có thể mang vật nặng gấp 50 lần cơ thể."
262,"Theo Bộ trưởng Phùng Xuân Nhạ, Bộ sẽ ban hành chuẩn hiệu trưởng, trong đó có những yêu cầu ngang tầm nhiệm vụ đổi mới căn bản."
263,Tôi muốn hỏi khi nào tặng quà bị coi là đưa hối hộ? (Mai Hoa)
264,"Trong tiếng Anh, Dilemma được hiểu là tiến thoái lưỡng nan. Các thành ngữ diễn tả điều này gồm ""cat-22"", ""to cut both sides""..."
265,"Đại học Ngoại thương nhận hồ sơ từ 22,5 điểm với khối A, các khối còn lại 21,5; Bách khoa nhận hồ sơ từ 21 điểm."
266,"Sau tiếng nổ ""rung chuyển trời đất"", cả làng Quan Độ (Bắc Ninh) túa ra đường, đạp trên những mảnh vỡ, đầu đạn cũ tháo chạy."
267,"Có lần chị Tuyết khóc, muốn bỏ nghề giáo viên mầm non để làm lại từ đầu nhưng rồi không đặng, vì tiếng nói cười của trẻ thơ."
268,"Khóa học có nhiều dịch vụ và phương pháp khác biệt, hoàn toàn chủ động theo nhu cầu học viên."
269,"Khống chế quản giáo để ngăn không cho bật báo động, tù nhân lấy đồng phục và đóng giả làm cảnh sát ung dung đi ra cổng."
270,Trung Quốc cho rằng Đài Loan sẽ thất bại trong nỗ lực tìm kiếm sự ủng hộ từ nước ngoài.
271,Con trăn lẻn vào Đại học Shyama Prasad Mukherjee chống trả kịch liệt khi bị giáo sư thực vật học bắt lại.
272,"Bị người đàn ông liệt một chân chặn ôtô xin tiền, Phú đã tấn công lại, đánh khiến tử vong."
273,Việc thảo luận dự luật đòi công lý cho các nạn nhân trong vụ thảm sát năm 1947 khiến nghị trường Đài Loan trở nên căng thẳng.
274,Cảnh tượng cá mập Port Jackson tụ lại với số lượng lên tới hàng trăm con nằm rải khắp đáy biển khiến các nhà nghiên cứu không khỏi kinh ngạc.
275,"Xin hỏi nếu chúng ta bắn một viên đạn bay với vận tốc ánh sáng xuống nước, điều gì sẽ xảy ra sau đó? (Huy Hoàng)"
276,Việc chính phủ Mỹ tạm ngưng hoạt động không gây xáo trộn đến đời sống của một số người Việt ở nước này.
277,"Robot Fabio bị siêu thị ở Scotland sa thải sau một tuần làm việc do gây nhầm lẫn cho khách hàng, làm các nhân viên bật khóc lúc chia tay."
278,"Cho bé chơi trò nhặt hạt đỗ hay xâu vòng là một trong những cách tăng thời gian tập trung, rèn được tính kiên nhẫn."
279,"Linh tính có chuyện bất an ở phòng biệt giam, người đứng đầu trại Hoả Lò (mới) yêu cầu thay cùm, gõ tường kiểm tra nhưng không được thực hiện."
280,"Cựu đặc vụ CIA bị nghi làm gián điệp cho Trung Quốc, Mỹ rút 65 triệu đô viện trợ Palestine, Trung Quốc gọi cuộc họp về Triều Tiên ở Canada"
281,Một loại enzyme tìm thấy trong nước mắt có khả năng chuyển năng lượng cơ học thành năng lượng điện.
282,"Cầu xuống cấp trầm trọng nhưng mãi chưa được xây mới khiến cử tri bức xúc vì ""TP là đầu tàu kinh tế mà mấy cây cầu không làm nổi""."
