id,description
194,"Ông Trump bác cáo buộc dùng từ ""thối nát"" để mô tả Haiti và các quốc gia châu Phi, đồng thời chỉ trích kế hoạch nhập cư của Thượng viện."
195,Không quân Nga tổ chức cuộc diễn tập bắn đạn thật đầu tiên trong năm 2018 gần biên giới với Triều Tiên và Trung Quốc.
196,Bác sĩ của Tổng thống Mỹ cho biết ông Trump có sức khoẻ tốt sau khi kiểm tra và thông tin chi tiết sẽ được công bố tuần sau.
197,Ông John Feeley nêu rõ lý do rời vị trí đại sứ là đã đến lúc không thể phục vụ chính quyền Trump.
198,Tổng thống Mỹ dỡ một loạt lệnh trừng phạt Iran theo thoả thuận hạt nhân 2015 nhưng cảnh báo các đồng minh châu Âu đây có thể là lần cuối.
199,"Một máy bay C-130 xuất hiện trên căn cứ Pháp tại Chad và bị trúng tên lửa, nhưng không ai biết được nguồn gốc chiếc máy bay."
200,Quân đội Nga phát hiện và pháo kích diệt nhóm phiến quân thực hiện vụ nã cối vào căn cứ Hmeymim hồi cuối tháng trước.
201,Hoàng gia Anh từng giấu hai viên ngọc trên vương miện Nữ hoàng trong hộp bánh quy và chôn dưới đất để tránh lọt vào tay phát xít Đức.
202,Vận động viên Triều Tiên có thể đến Hàn Quốc qua Khu phi quân sự và không ở trong làng Olympic như vận động viên các nước khác.
203,"Trong một năm tại vị, Trump đã làm tình hình bán đảo Triều Tiên và Trung Đông thêm căng thẳng và vướng vào rắc rối với cựu phụ tá."
204,"10 tuổi bị bọn buôn người bắt cóc ở Hà Nội mang sang Anh, cậu bé trải qua 5 năm cay đắng trong các trang trại cần sa xứ người."
205,"Viên kim cương nặng 910 carat và có giá trị khoảng 40 triệu USD, là viên kim cương lớn thứ 5 từng được tìm thấy trong lịch sử."
206,"Phụ huynh và lính cứu hỏa ở bang Georgia, Mỹ phối hợp thả - hứng trẻ em để thoát hiểm khỏi tòa nhà bốc cháy."
207,Video núi tiền hiện ra sau khi bức tường trong một căn hộ ở tỉnh Cát Lâm bị phá được chia sẻ rộng rãi trên mạng xã hội Trung Quốc.
208,"Ít nhất 6 nước châu Phi triệu đại sứ Mỹ, yêu cầu giải thích bình luận từ Tổng thống Trump, sau khi có tin ông nói châu Phi ""thối nát""."
209,Quân đội Nga huy động nhiều tên lửa đạn đạo xuyên lục địa gắn trên bệ phóng di động tham gia diễn tập quân sự.
210,Một phi cơ tác chiến điện tử EC-130H của không quân Mỹ được triển khai tới khu vực cách giới tuyến liên Triều khoảng 80 km.
211,"Bản thảo báo cáo của Lầu Năm Góc đề cập các vũ khí tối tân Nga đang phát triển, trong đó có ngư lôi mang đầu đạn hạt nhân."
212,5 cảnh sát và một quan chức chống buôn người Thái Lan bị nghi nhận hối lộ để bảo kê hoạt động mại dâm tại một tiệm massage ở Bangkok.
213,Vận động viên Triều Tiên có thể đến Hàn Quốc qua Khu phi quân sự và không ở trong làng Olympic như vận động viên các nước khác.
214,"Cảnh sát Mỹ điều tra một cặp vợ chồng ở bang California với cáo buộc cầm tù, bỏ đói và tra tấn 13 đứa con trong nhà."
215,"Núi lửa phun trào ở Philippines, Tổng thống Mỹ Trump nói nghị sĩ Dân chủ xuyên tạc nội dung họp nhập cư, nổ gas gây sập nhà ở Bỉ."
216,Phi công hàng đầu Liên Xô Ivan Kozhedub từng phải bắn hạ tiêm kích Mỹ để tự vệ sau khi bị nhầm là máy bay phát xít Đức.
217,Luật Hàn Quốc cấm nạo phá thai nhưng các nhà hoạt động kêu gọi bỏ luật này vì vi phạm nữ quyền và không sát thực tế.
218,Kết quả một khảo sát cho thấy gần 74% người dân Nga sẵn sàng bỏ phiếu cho ông Putin trong cuộc bầu cử tổng thống năm 2018.
219,"Giáo hoàng Francis hôm nay cảnh báo thế giới đang trên ""bờ vực"" chiến tranh hạt nhân và tình trạng này khiến ông lo ngại."
220,Nhiều người dân Na Uy cho biết không có ý định di cư sang Mỹ bất chấp thái độ thiện chí của Tổng thống Trump dành cho họ.
221,"Phó thủ tướng Phạm Bình Minh nêu rõ xu hướng ngoại giao trong năm mới, cho hay mục tiêu quan trọng nhất là giữ hoà bình, ổn định."
222,Triều Tiên đồng ý cử đoàn biểu diễn nghệ thuật gồm 140 thành viên tới Hàn Quốc trong thời gian diễn ra thế vận hội và biểu diễn tại Seoul.
223,Một phụ nữ Nga và con trai 3 tuổi thoát chết kỳ diệu sau khi cùng nhảy từ căn hộ bị cháy ở tầng 8 xuống mặt đất.
224,Anh điều hai chiến đấu cơ Typhoon từ Scotland để chặn các máy bay Nga bay gần không phận.
225,Tổng thống Nga Putin tuyên bố biết bên đứng sau các vụ tấn công vào căn cứ của nước này ở Syria nhằm làm suy yếu quan hệ giữa Moscow
226,Tổng thống Trump cho biết ông có thể có quan hệ tốt với Kim Jong-un nhưng không xác nhận hai bên đã liên lạc với nhau hay chưa.
227,"Tổng thống Nga Putin mô tả Kim Jong-un là ""chính trị gia tài năng, chín chắn"" và ""đã chiến thắng"" khi nối lại đối thoại với Hàn Quốc."
228,Tình báo Mỹ tiến hành chiến dịch tuyệt mật để đánh cắp một trực thăng Mi-25 do quân đội Libya bỏ lại trên lãnh thổ Chad.
229,"Trận lũ bùn ở miền nam California, Mỹ, hôm 9/1, khiến khung cảnh nơi này giờ đây tan hoang như chiến trường thời Thế chiến I."
230,Cảnh sát đã thu hồi được toàn bộ số đồ bị mất trong vụ cướp trang sức trị giá 5 triệu đô tại khách sạn Ritz nổi tiếng giữa thủ
231,Nga đang điều tra một số nước bị nghi sản xuất chất nổ được dùng trong vụ tấn công các căn cứ quân sự của nước này tại Syria.
232,"Chủ tịch Trung Quốc hôm nay tiếp tục đề cao nỗ lực thúc đẩy chiến dịch chống tham nhũng ""đả hổ diệt ruồi"" trong bài phát biểu được phát sóng"
233,Điện Kremlin chỉ trích báo cáo của đảng Dân chủ Mỹ cho rằng Nga can thiệp vào cuộc bầu cử tổng thống Mỹ và châu Âu trong 20 năm qua.
234,"Thủ tướng Shinzo Abe đã tiết lộ điểm số đánh golf, vốn luôn được ông giữ kín như ""bí mật quốc gia"", với Hoa hậu Hoàn vũ Nhật Bản."
235,"Trung Quốc hứa bơm hàng tỷ đô vào cơ sở hạ tầng của Campuchia, trong bối cảnh Bắc Kinh đang hối thúc xây thêm đập thủy điện trên sông Mekong."
236,Hoàng tử công khai đồng tính duy nhất ở Ấn Độ đang cải tạo cung điện để đón những người thuộc cộng đồng này đến đây.
237,Nữ y tá vừa vung tay vừa hò hét khi bệnh nhân kiểm tra chức năng phổi đã nổi tiếng khắp mạng xã hội Trung Quốc.
238,"Tổng thống Trump sáng tạo ra F-52, loại máy bay Mỹ chưa bao giờ sản xuất, khi hoan nghênh việc bán những chiếc F-35 cho Na Uy."
239,Nhật Bản triệu đại sứ Trung Quốc phản đối việc một tàu hộ vệ của Bắc Kinh xuất hiện ở vùng biển gần quần đảo Senkaku/Điếu Ngư có tranh chấp.
240,Hạm đội phương Bắc hải quân Nga phô diễn những khí tài hiện đại và hỏa lực mạnh mẽ trong cuộc tập trận bắn đạn thật.
241,"Một nghi phạm giết người Nhật hôm qua bị bắt ở Thái Lan, sau khi ảnh chụp hình xăm của ông này lan truyền trên mạng."
242,Cố vấn quân sự Mỹ đưa ra cảnh báo mạnh mẽ tới phiến quân Nhà nước Hồi giáo (IS) tự xưng đang cố thủ tại Iraq và Syria.
243,Một người tị nạn Syria tự thiêu bên ngoài văn phòng Liên Hợp Quốc ở Lebanon vì tuyệt vọng do trợ cấp cho gia đình bị cắt.
244,Giới chức Bangkok đang nỗ lực xóa bỏ mạng lưới dây điện chằng chịt trên những con phố theo một cuộc cải cách đô thị.
245,"Những xe tăng KV-1 với giáp dày và hỏa lực mạnh đã chặn đà tiến công của Đức, giúp Liên Xô có thêm thời gian chuẩn bị lực lượng."
246,"Bà Amanda Teague ở Bắc Ireland, Anh chọn nên duyên vợ chồng cùng một hồn ma cướp biển mà bà cảm nhận thấy."
247,"UAE hôm nay cáo buộc các chiến đấu cơ của Qatar ""chặn"" một phi cơ chở khách của nước này tới Bahrain."
248,"Báo động tên lửa giả khiến Hawaii rơi vào hoảng loạn trong 38 phút, nhiều người thậm chí đã nhắn tin nói lời từ biệt với gia đình, bạn bè."
249,"Khi tên lửa hạt nhân bay tới, người dân Hawaii chỉ có 12-13 phút để tự cứu lấy mình trước thảm họa khủng khiếp."
250,"10 tuổi bị bọn buôn người bắt cóc ở Hà Nội mang sang Anh, cậu bé trải qua 5 năm cay đắng trong các trang trại cần sa xứ người."
251,"Viên kim cương nặng 910 carat và có giá trị khoảng 40 triệu USD, là viên kim cương lớn thứ 5 từng được tìm thấy trong lịch sử."
252,"Trong danh sách các nước Mỹ khuyến cáo công dân lưu ý khi đến, Việt Nam nằm trong nhóm an toàn nhất."
253,Một người đàn ông Mỹ đi trên phố phát hiện nhân viên bệnh viện ở thành phố Baltimore lén để lại bệnh nhân ở trạm xe buýt đêm.
254,"Đánh giày 20 năm, người phụ nữ Trung Quốc mua được nhà cho con trai lấy vợ và thêm hai căn ở quê, mỗi tháng trả nợ vay 460 USD."
255,Hàng trăm cô gái Triều Tiên mới chớm 20 tuổi sẽ tới Hàn Quốc để cổ vũ cho đoàn vận động viên nước mình tham dự Olympic Mùa đông.
256,Lầu Năm Góc mở cuộc điều tra sau khi xuất hiện video lính đặc nhiệm Mỹ bắn thẳng vào cabin một xe tải dân sự tại Afghanistan.
257,Vận động viên Triều Tiên có thể đến Hàn Quốc qua Khu phi quân sự và không ở trong làng Olympic như vận động viên các nước khác.
258,"Trong một năm tại vị, Trump đã làm tình hình bán đảo Triều Tiên và Trung Đông thêm căng thẳng và vướng vào rắc rối với cựu phụ tá."
259,"10 tuổi bị bọn buôn người bắt cóc ở Hà Nội mang sang Anh, cậu bé trải qua 5 năm cay đắng trong các trang trại cần sa xứ người."
260,"Viên kim cương nặng 910 carat và có giá trị khoảng 40 triệu USD, là viên kim cương lớn thứ 5 từng được tìm thấy trong lịch sử."
261,Lực lượng đặc nhiệm hàng đầu của Nga đang triển khai kế hoạch thành lập đơn vị chuyên đối phó các cuộc tấn công bằng máy bay không người lái.
262,Giáo hoàng Francis cho rằng chiến tranh hạt nhân giữa Mỹ và Triều Tiên có thể xảy ra bất ngờ và đề nghị cấm vũ khí hạt nhân.
263,"Công chúa Charlotte, người đứng thứ tư trong danh sách thừa kế ngai vàng nước Anh, mỗi lần xuất hiện đều khiến công chúng tan chảy vì sự dễ thương."
264,"Một trận động đất mạnh 7,6 độ xảy ra ở phía bắc Honduras, biển Caribbe, khiến nhà chức trách phải phát cảnh báo sóng thần tại khu vực."
265,"Thay vì giải đáp những câu hỏi xung quanh sức khỏe tâm thần của Trump, Nhà Trắng tìm cách dập tắt các cuộc tranh luận về vấn đề này."
266,Con trai của Thủ tướng Israel Benjamin Netanyahu thừa nhận sự việc nhưng nói lúc đó anh bị say.
267,"Video Tổng thống Pháp tập nói câu ""Khiến hành tinh chúng ta vĩ đại trở lại"" bằng tiếng Trung khiến người dùng mạng của đất nước tỷ dân phát ""sốt""."
268,Tổng thống Hàn Quốc sẵn sàng gặp nhà lãnh đạo Triều Tiên trong điều kiện phù hợp và sẽ không từ bỏ mục tiêu phi hạt nhân hóa bán đảo.
269,"Lầu Năm Góc đang nghiên cứu công nghệ cho phép 250 UAV hoạt động cùng lúc, phục vụ các đơn vị bộ binh trên chiến trường."
270,Bộ Quốc phòng Nga cho biết một máy bay do thám P-8A Mỹ hoạt động giữa hai căn cứ Hmeymim và Tartus khi chúng bị tấn công bằng UAV.
271,"Lượng bùn đất lớn đang đe doạ an toàn của người dân ở Nam California, Mỹ, số người chết dự kiến còn tăng."
272,Cảnh sát Arab Saudi bắt một số nam thanh niên tuần trước xuất hiện trong video được mô tả là cảnh đám cưới đồng tính.
